name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;390;0;122;3217;1073;3217;880;0
header;144;189;144;266;1766;266;1766;189
D;748;482;748;496;755;496;755;482
B;512;526;512;541;521;541;521;526
A;438;663;438;678;446;678;446;663
A;633;843;633;858;640;858;640;843
B;480;889;480;903;488;903;488;889
A;475;1068;475;1073;480;1073;480;1068
A;712;1295;712;1310;720;1310;720;1295
A;307;1611;307;1616;312;1616;312;1611
C;940;1640;940;1667;960;1667;960;1640
D;940;2305;940;2332;962;2332;962;2305
A;460;2830;460;2830;460;2830;460;2830
B;171;2855;171;2872;181;2872;181;2855
B;511;2902;511;2918;519;2918;519;2902
A;1049;3177;1049;3178;1050;3178;1050;3177
