name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;330;0;282;3217;1879;3217;1903;0
header;273;180;273;211;1895;211;1895;180
A;1075;241;1075;270;1097;270;1097;241
A;603;530;603;535;608;535;608;530
B;465;566;465;584;481;584;481;566
B;1077;915;1077;943;1099;943;1099;915
B;1513;1107;1513;1132;1526;1132;1526;1107
A;1886;1107;1886;1132;1900;1132;1900;1107
B;580;1251;580;1268;595;1268;595;1251
B;1040;1528;1040;1547;1056;1547;1056;1528
C;1072;1584;1072;1612;1092;1612;1092;1584
C;415;1710;415;1729;430;1729;430;1710
D;1073;2293;1073;2319;1093;2319;1093;2293
A;1812;2483;1812;2508;1827;2508;1827;2483
A;914;2892;914;2919;927;2919;927;2892
B;1159;2895;1159;2910;1181;2910;1181;2895
A;1539;2946;1539;2947;1541;2947;1541;2946
A;1642;2953;1642;2954;1645;2954;1645;2953
A;1194;3037;1194;3037;1194;3037;1194;3037
A;749;3070;749;3070;750;3070;750;3070
