name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;139;0;163;3219;1646;3219;1742;0
header;142;167;142;229;1771;229;1771;167
A;1669;108;1669;111;1672;111;1672;108
A;947;262;947;291;971;291;971;262
B;599;307;599;323;607;323;607;307
B;1519;351;1519;365;1541;365;1541;351
A;263;490;263;497;270;497;270;490
B;289;492;289;508;298;508;298;492
B;1108;630;1108;646;1117;646;1117;630
A;1466;670;1466;695;1481;695;1481;670
A;1189;677;1189;693;1197;693;1197;677
B;1708;680;1708;694;1717;694;1717;680
A;1184;723;1184;738;1192;738;1192;723
D;843;768;843;783;851;783;851;768
D;1547;874;1547;887;1555;887;1555;874
B;953;915;953;943;973;943;973;915
B;1434;919;1434;930;1441;930;1441;919
A;1490;996;1490;997;1491;997;1491;996
B;630;1311;630;1337;665;1337;665;1311
D;799;1459;799;1475;807;1475;807;1459
B;1120;1460;1120;1476;1129;1476;1129;1460
B;1372;1505;1372;1521;1381;1521;1381;1505
A;791;1542;791;1566;805;1566;805;1542
B;638;1552;638;1566;646;1566;646;1552
C;954;1596;954;1624;975;1624;975;1596
D;1230;1599;1230;1615;1238;1615;1238;1599
A;352;1626;352;1626;352;1626;352;1626
B;384;1643;384;1659;393;1659;393;1643
A;1295;1736;1295;1752;1303;1752;1303;1736
A;283;1807;283;1809;285;1809;285;1807
B;643;1828;643;1843;651;1843;651;1828
A;619;2013;619;2027;627;2027;627;2013
B;928;2013;928;2029;938;2029;938;2013
A;878;2058;878;2074;886;2074;886;2058
B;436;2104;436;2120;445;2120;445;2104
A;1464;2169;1464;2170;1464;2170;1464;2169
D;958;2268;958;2296;980;2296;980;2268
A;381;2335;381;2351;389;2351;389;2335
B;1365;2423;1365;2438;1374;2438;1374;2423
A;1160;2426;1160;2442;1168;2442;1168;2426
A;929;2427;929;2442;937;2442;937;2427
A;879;2507;879;2507;879;2507;879;2507
A;394;2520;394;2528;401;2528;401;2520
D;930;2611;930;2626;939;2626;939;2611
B;1585;2787;1585;2803;1593;2803;1593;2787
A;818;2797;818;2812;826;2812;826;2797
A;267;2798;267;2805;273;2805;273;2798
A;269;2859;269;2862;271;2862;271;2859
B;191;2907;191;2923;212;2923;212;2907
B;1041;2909;1041;2924;1063;2924;1063;2909
