name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;282;0;475;3217;1068;3217;1116;0
header;275;186;275;217;1906;217;1906;186
A;1076;253;1076;281;1098;281;1098;253
A;423;310;423;322;430;322;430;310
B;1068;935;1068;964;1088;964;1088;935
A;1061;982;1061;982;1061;982;1061;982
A;639;1427;639;1431;643;1431;643;1427
A;1062;1584;1062;1587;1065;1587;1065;1584
C;1053;1620;1053;1649;1077;1649;1077;1620
D;1050;2299;1050;2327;1072;2327;1072;2299
A;665;2835;665;2849;674;2849;674;2835
A;911;2835;911;2849;920;2849;920;2835
